shopId,shopName,shopGlat,shopGlng,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,price,comNum
76957352,GAWt,31.22426,121.45031,35,10,面包甜点,food,76957352,美食,-,5
76961014,2派克脆皮鸡排,31.168338,121.283495,35,10,快餐简餐,food,76961014,美食,16,19
76961145,宜芝多,31.306052,121.485769,35,10,面包甜点,food,76961145,美食,30,18
76961537,OVERDOSE,31.215282,121.439734,50,10,日式烧烤/铁板烧,food,76961537,美食,130,152
76961626,战锅灶王府,31.257573,121.404099,35,10,徽菜,food,76961626,美食,67,16
76961976,如意,31.364169,121.240893,40,10,川菜/家常菜,food,76961976,美食,-,20
76962916,早点集合点,31.33523155070414,121.4422196523611,35,10,小吃,food,76962916,美食,-,1
76964636,OCE coffee,31.29975501683176,121.516350393334,35,10,咖啡厅,food,76964636,美食,29,12
76964852,达美乐披萨,31.350711,121.365349,35,10,比萨,food,76964852,美食,60,26
76965868,李雷yu韩梅梅,31.11418928269156,121.5700202242447,35,10,小吃,food,76965868,美食,-,3
76968179,魔烈鸟串串香,31.3312416149944,121.4403023042297,35,10,火锅,food,76968179,美食,-,24
76968545,雅品连锁,31.15453728308598,121.8056779745971,30,10,快餐简餐,food,76968545,美食,-,9
76969986,陶子餐厅,31.25846,121.476239,40,10,本帮江浙菜,food,76969986,美食,105,41
76970057,家有好面,31.31836,121.446486,35,10,快餐简餐,food,76970057,美食,38,139
76970763,house世界茶饮,31.04924,121.76233,40,10,饮品,food,76970763,美食,14,18
76970952,红宝石,30.916017,121.48378,35,10,西式甜点,food,76970952,美食,20,33
76971555,面包图书馆,31.203963,121.4229795629273,30,10,面包甜点,food,90904479,美食,-,5
76975115,徐老爸的厨房,31.231780453863912,121.5504498851008,0,10,快餐简餐,food,76975115,美食,-,0
76975676,小华荣海鲜加工坊,30.82232836029596,121.5291350874842,35,10,海鲜,food,76975676,美食,56,5
76976271,懂味小馆,30.88992427473882,121.0353627397373,35,10,快餐简餐,food,76976271,美食,-,3
76977631,master进口食品直营店,31.195516,121.462665,30,10,零食,food,76977631,美食,-,0
76979260,大团鸭头,31.197829,121.70312,35,10,熟食,food,76979260,美食,-,13
76980198,Blacksheep Espresso,31.2085,121.46712,45,10,咖啡厅,food,76980198,美食,27,372
76982474,顾一碗馄饨·烧麦,31.236257,121.480101,40,10,馄饨,food,76982474,美食,25,146
76982912,一芳台湾水果茶,31.229417,121.49112,40,10,饮品,food,76982912,美食,16,38
76983215,MusangKing榴莲蛋糕甜品,31.183085,121.427044,40,10,港台甜品,food,17194050,美食,29,30
76984576,两岸咖啡,31.26882,121.171009,35,10,两岸咖啡,food,76984576,美食,132,15
76985528,土家之村酒店,31.406872498677785,121.48489378614198,0,10,湘菜,food,76985528,美食,-,0
76987384,SEL BISTRO & LOUNGE 盐色餐厅,31.223264,121.465679,45,10,法国菜,food,76987384,美食,297,111
76987797,錦寿司,31.303631,121.509494,50,10,寿司/简餐,food,76987797,美食,73,255
76987931,夏日沫沫茶,31.230266,121.518112,35,10,饮品,food,76987931,美食,-,6
76988036,性价比久久鸭,31.140281,121.447225,35,10,熟食,food,76988036,美食,-,1
76989186,稻丰回转寿司,31.230148,121.475726,50,10,寿司/简餐,food,76989186,美食,69,106
76990394,约麻.花椒妹烫捞,31.27085,121.587279,35,10,小吃快餐,food,67759964,美食,29,57
76990413,CORNER边角咖啡酒吧,31.207016,121.405022,40,10,咖啡厅,food,76990413,美食,62,61
76991210,都市焰火主题烤吧,31.322578,121.523523,50,10,烧烤,food,76991210,美食,87,158
7699145,凯司令,31.254902,121.42026,35,10,西式甜点,food,501634,美食,16,224
76991881,吴记蛋饼王,31.251043,121.515542,35,10,快餐简餐,food,76991881,美食,-,2
76991933,星巴克,31.227838,121.51711,35,10,星巴克,food,1889797,美食,44,19
76991937,星巴克,31.235908,121.3919,40,10,星巴克,food,1889797,美食,34,41
76992522,101度c健康食谱,31.242580864339843,121.44143448662552,30,10,快餐简餐,food,76992522,美食,-,1
76995247,西贝莜面村,31.23685,121.49927,45,10,西北菜,food,76995247,美食,82,185
76996248,曦牛寿司,31.181890363210115,121.37365008793552,35,10,寿司/简餐,food,76996248,美食,-,1
76996372,曦牛寿司,31.226529717542615,121.51367334723768,35,10,寿司/简餐,food,76996248,美食,-,4
76996513,水芝沁,31.282039,121.506609,40,10,港台甜品,food,76996513,美食,12,24
76997515,味华香养生牛肉火锅,31.041305,121.458414,35,10,火锅,food,76997515,美食,-,14
76997659,ZOZZO罗马披萨,31.193337,121.439742,40,10,比萨,food,76997659,美食,42,256
76998277,bluefrog蓝蛙,31.300201,121.513033,45,10,西餐,food,76998277,美食,142,362
76998732,BIG BAGEL,31.21122,121.45893,40,10,面包甜点,food,76998732,美食,51,60
76998781,鹅岛精酿啤酒餐厅GOOSE ISLAND BREWHOUSE,31.22757,121.45967,40,10,西餐,food,76998781,美食,199,416
76999229,天使之橙,31.239741100506595,121.43723911679459,35,10,饮品,food,76999229,美食,-,1
77000125,粤华港式烧腊,31.24990306480275,121.5016839091657,35,10,粤菜,food,77000125,美食,-,26
77000342,咕噜贝克,31.271514,121.58728,35,10,意大利菜,food,77000342,美食,23,27
77000348,SASSARI萨萨里,31.231975,121.395276,40,10,比萨,food,77000348,美食,52,14
77000477,华美达安可酒店咖啡厅,31.321367,121.435695,35,10,咖啡厅,food,77000477,美食,88,8
77001749,名福豪宴,31.149275,121.505589,35,10,本帮菜,food,77001749,美食,-,2
77002291,27 Bistro,31.205144,121.601427,35,10,其他,food,77002291,美食,20,11
77002662,福福贴贴,31.32344,121.44542,35,10,锅贴,food,77002662,美食,28,139
77004198,魔法师烤鱼,31.21771,121.37268,35,10,烤鱼,food,77004198,美食,60,26
77004591,巴比馒头,31.205398361351957,121.28231062779905,35,10,包子,food,77004591,美食,-,1
77004878,茶小蜜,30.73282030276046,121.37630018978334,35,10,饮品,food,77004878,美食,-,2
77006401,优瑞咖啡中心,31.193340001201502,121.43775959732535,40,10,咖啡厅,food,77006401,美食,45,19
77006743,原汤麻辣烫,31.13121807107922,121.4029911132999,35,10,麻辣烫,food,77006743,美食,-,2
77007920,源香美食,31.127485,121.775465,0,10,快餐简餐,food,77007920,美食,-,0
77008978,人在茶在,30.916538,121.457311,35,10,饮品,food,77008978,美食,-,1
77009703,人和馆,31.183148,121.457121,45,10,本帮菜,food,17182037,美食,112,45
77009768,巡茶,31.229015,121.51894,35,10,饮品,food,5309633,美食,23,16
77011636,老厨家,31.225438249189008,121.40591040298742,0,10,东北菜,food,77011636,美食,-,0
77012496,周大虾龙虾盖浇饭,31.2749288364967,121.4565504445283,35,10,快餐简餐,food,77012496,美食,-,9
77013703,More Coffee磨尔咖啡,31.226242,121.481478,40,10,咖啡厅,food,77013703,美食,19,53
77015014,西域仙新疆欢乐餐厅,31.100806,121.411775,30,10,新疆菜,food,77015014,美食,62,46
77016472,Step Coffee 肆步咖啡,31.226516,121.459918,45,10,咖啡厅,food,77016472,美食,19,97
77018260,安徽板面,31.215787398351324,121.47928091857722,30,10,快餐简餐,food,77018260,美食,-,1
77020108,qq星,31.063031244875802,121.39280235086284,0,10,快餐简餐,food,77020108,美食,-,0
77020205,YEGAROM,30.712715357091806,121.33777824143216,0,10,快餐简餐,food,77020205,美食,-,0
77020874,大树底下好乘凉,31.212982357939758,121.44674850582328,35,10,快餐简餐,food,77020874,美食,-,0
77021521,古田稻香瓦锅饭专家,31.148668339767596,121.80635045829109,35,10,快餐简餐,food,77021521,美食,-,8
77021830,盱眙十三香小龙虾,31.076337730843072,121.50226641986835,30,10,小龙虾,food,77021830,美食,-,0
77026545,STARBUCKSCOFFEE,31.207390677678706,121.56306582201036,35,10,咖啡厅,food,77026545,美食,-,2
77026768,the beast cafe,31.219563229353813,121.47497316232683,35,10,咖啡厅,food,77026768,美食,-,1
77027002,time研磨时光咖啡,31.085159049263932,121.39982044484975,35,10,咖啡厅,food,77027002,美食,-,0
77027307,z米cafe,31.24249675337648,121.43964656863356,35,10,咖啡厅,food,77027307,美食,-,0
77027880,窖主俱乐部-古方路逸美咖啡,31.13324800792465,121.40119007550199,30,10,咖啡厅,food,77027880,美食,-,0
77027904,新万先,31.251790434205276,121.4852991314602,30,10,火锅,food,22137126,美食,-,0
77028637,鸳鸯厅,31.27622779951542,121.21795043971224,0,10,快餐简餐,food,77028637,美食,-,0
77029250,海鲜家常菜烧烤,31.231851257241367,121.54231889159162,30,10,家常菜,food,77029250,美食,-,0
77029790,雅心阁咖啡座,31.203114360683085,121.44519078067833,35,10,咖啡厅,food,77029790,美食,-,0
77030157,祝咔菲,31.18064971247225,121.41858779798241,30,10,咖啡厅,food,77030157,美食,-,0
77031668,隆一,31.18288717981197,121.45764258516945,40,10,日本料理,food,77031668,美食,376,31
77050930,U&K有·空咖啡酒吧,31.134765,121.425456,40,10,咖啡厅,food,77050930,美食,49,67
77073923,皖川菜馆,31.289060033518343,121.30358631667667,0,10,快餐简餐,food,77073923,美食,-,0
77089205,海鲜一条街,30.73530814484761,121.37810817183494,30,10,海鲜,food,77089205,美食,-,0
77089642,启东海鲜,31.33751516205155,121.48098034181108,30,10,快餐简餐,food,77089642,美食,-,0
77096679,便民包子,31.186525630596098,121.29684168661453,0,10,小吃,food,77096679,美食,-,0
77097783,老上海小吃,31.26348014556252,121.47907526459925,0,10,小吃,food,77097783,美食,-,0
77098391,瑞可爷爷之店,31.253012820058675,121.48441852702246,35,10,小吃,food,77098391,美食,-,2
77124332,喜茶,31.232878,121.476768,40,10,饮品,food,79715043,美食,30,5143
77127902,四季饭店,30.881280061376962,121.3176401938362,0,10,快餐简餐,food,77127902,美食,-,0
77137248,辣嫂,31.235486539139774,121.54369686887578,0,10,快餐简餐,food,77137248,美食,-,0
77139802,当时家常菜,31.199718,121.767015,0,10,快餐简餐,food,77139802,美食,-,0
77153464,涮吧火锅百姓自助餐厅,31.073658916420726,121.33890007213994,35,10,火锅,food,77153464,美食,-,1
77178134,金沙苑,30.737687645316115,121.35577490194181,0,10,清真菜,food,77178134,美食,-,0
77189207,萌萌芽diy烘培工坊,31.183802839525892,121.43132612165523,30,10,面包甜点,food,77189207,美食,-,0
77189798,糖师师烘焙教室,31.274575438146282,121.48195164029751,0,10,面包甜点,food,77189798,美食,-,0
77197732,创和纪千里香馄饨,31.011796218881393,121.42988032541132,30,10,馄饨,food,77197732,美食,-,0
77217307,付小姐在成都,31.206343,121.472481,45,10,川菜/家常菜,food,19702809,美食,77,602
77217403,东江湾路山东煎饼,31.267080496552964,121.48022964927759,30,10,小吃快餐,food,77217403,美食,-,1
77217484,山阴路特色台湾糍饭团棒,31.268210592190776,121.48435956745053,35,10,小吃,food,77217484,美食,-,1
77217574,本粥&拌饭,31.188182,121.402745,40,10,快餐简餐,food,77217574,美食,41,34
77218186,新食代-苗家小院,31.19350737545417,121.310629847459,0,10,快餐简餐,food,77218186,美食,-,0
77218322,新食代-米桶饭,31.19350548146968,121.3109715004289,0,10,湘菜,food,77218322,美食,-,0
77218547,新食代-秘制排骨,31.19349748945096,121.3107425627455,0,10,快餐简餐,food,77218547,美食,-,0
77218591,新食代商务套餐,31.19349328328767,121.3109991685005,0,10,快餐简餐,food,77218591,美食,-,1
77218712,新食代-黄焖鸡米饭,31.19349760298811,121.310972899338,0,10,快餐简餐,food,77218712,美食,-,0
77218884,新食代-手工水饺,31.19348800992831,121.3109878689808,0,10,饺子,food,77218884,美食,-,1
77219050,新食代-谷大厨蒸菜,31.19349485176654,121.3110012205197,0,10,快餐简餐,food,77219050,美食,-,0
77219481,新食代-甜心驾到,31.19351281516568,121.3110306666095,0,10,港台甜品,food,77219481,美食,-,0
77220372,皇尚吉祥馄饨,31.261154,121.400697,0,10,馄饨,food,77220372,美食,-,0
77220595,吃个好炸鸡,31.211219265762796,121.40534023071048,35,10,小吃,food,77220595,美食,-,5
77226805,四川香天下火锅,31.202938,121.557631,40,10,火锅,food,77226805,美食,135,272
77231435,台湾夜市牛排,30.929661,121.462651,35,10,牛排,food,77231435,美食,-,3
77231995,麻辣女王串串香,31.139869769528033,121.44729174081735,35,10,火锅,food,77231995,美食,-,1
77232822,釜罐坊小珺肝火锅串串,31.039206,121.211624,40,10,火锅,food,77232822,美食,75,70
77235874,hagen·dazs,31.232962,121.412595,35,10,面包甜点,food,77235874,美食,-,0
77236962,#name?,31.232962,121.412595,35,10,其他,food,77236962,美食,-,0
77237044,开心雨果,31.232962,121.412595,35,10,饮品,food,77237044,美食,-,0
77237250,M Mc Cafe,31.21564,121.4582,35,10,咖啡厅,food,77237250,美食,-,0
77238809,MIDO,31.23833,121.485516,35,10,其他,food,77238809,美食,-,0
77239754,BRIO,31.23833,121.485516,35,10,意大利菜,food,77239754,美食,-,0
77240577,小杨生煎,31.254824,121.420112,35,10,生煎,food,77240577,美食,22,56
77240865,拾惠惠进口食品全国连锁,31.12194578582683,121.4002600910684,35,10,零食,food,77240865,美食,-,1
77242899,poke poke,31.218984,121.455363,45,10,寿司/简餐,food,77242899,美食,81,359
77246213,迪庄源味轩创意餐厅,31.146511,121.681914,50,10,本帮江浙菜,food,77246213,美食,173,142
77246458,建桥学院南食堂,30.889463,121.890645,35,10,快餐简餐,food,77246458,美食,-,1
77246512,镖师红糖馒头,31.269894,121.451987,35,10,包子,food,77246512,美食,6,26
77246578,皇茶,31.252986,121.484666,35,10,饮品,food,77246578,美食,19,209
77246900,成都江湖菜馆,31.283735,121.416543,0,10,川菜,food,77246900,美食,68,242
77247508,哦路麻辣烫,31.184279,121.437274,30,10,麻辣烫,food,77247508,美食,-,0
77247574,可爱呢烤肉,31.18509360904885,121.4269018038285,0,10,烧烤,food,77247574,美食,-,0
77248535,小时代,31.269701,121.479955,30,10,快餐简餐,food,77248535,美食,-,2
77248652,山东水饺,31.047082,121.408061,35,10,饺子,food,77248652,美食,-,1
77248788,摩尼卡烘焙,31.111514,121.764933,35,10,面包甜点,food,77248788,美食,-,1
77249264,红面馆,31.246623,121.455993,35,10,本帮菜,food,77249264,美食,15,3
77249348,川滴滴成都小吃,31.15234947123186,121.22814012697773,30,10,小吃快餐,food,77249348,美食,-,3
77250583,熊太婆原汤水饺,31.044459722739646,121.47249001598753,0,10,饺子,food,77250583,美食,-,0
77250965,星巴克,31.236371,121.488323,35,10,星巴克,food,77250965,美食,-,20
77251013,丸子烘培,31.39183167269739,121.42699931679545,35,10,面包甜点,food,77251013,美食,-,1
77253606,辻利TSUJIRI,31.192511,121.439101,40,10,冰淇淋,food,12597743,美食,32,600
77254169,哈尔滨老炮印象烤肉,30.91421763560707,121.45754082933722,35,10,烧烤,food,77254169,美食,-,3
77255556,馥咖啡,31.193359,121.438069,40,10,咖啡厅,food,77255556,美食,56,18
77256005,虾客豪情,31.242939,121.677554,35,10,小吃,food,19600738,美食,33,14
77257041,泰扬狮子头、狮子头面馆,31.270650841272968,121.41965990974798,35,10,熟食,food,77257041,美食,-,6
77257921,皇茶royaltea,30.74693940673752,121.34003008338564,35,10,饮品,food,77257921,美食,-,3
77259868,南洋茶铺,31.173866,121.492237,40,10,饮品,food,77259868,美食,13,116
77261900,老炉家木炭烤肉,31.32082,121.47165,45,10,烧烤,food,77261900,美食,75,64
77262643,沐菓,31.168575,121.740754,0,10,饮品,food,77262643,美食,-,0
77262980,ChatBall茶丸,31.207224,121.468291,40,10,饮品,food,91984790,美食,23,279
77263061,More Coffee磨尔咖啡,31.171833,121.382571,35,10,咖啡厅,food,77263061,美食,-,9
77263954,麻辣e族,31.21197896051501,121.40049038313796,35,10,麻辣烫,food,66011385,美食,30,4
77264888,老成都串串,31.243408,121.225113,35,10,火锅,food,77264888,美食,22,13
77266633,一家.寿喜锅,31.232024,121.449331,40,10,日本料理,food,77266633,美食,133,74
77266687,七叶和茶,31.215717,121.458279,40,10,面包甜点,food,4186046,美食,49,209
77267500,砧板牛扒·汉堡The chopping block,31.237291,121.500075,40,10,西式简餐,food,71851967,美食,66,34
77268658,lee私房,31.113129,121.282784,35,10,其他中餐,food,77268658,美食,-,1
77268758,Teadiva,31.23295,121.457444,35,10,饮品,food,24803760,美食,18,29
77272474,MEAT PLUS 尚肉,31.215387,121.420065,45,10,西式简餐,food,77272474,美食,43,90
77272926,i juice果汁满满,31.176281459464022,121.37152597618353,35,10,饮品,food,77272926,美食,-,5
77272949,女王烘焙,31.254223,121.466833,30,10,面包甜点,food,77272949,美食,-,0
77274955,7cake榴莲千层蛋糕,31.049494,121.206253,50,10,西式甜点,food,77274955,美食,29,104
77275475,纯昌老虎灶,31.26353,121.455677,45,10,饮品,food,77275475,美食,19,48
77276951,南洋茶铺,31.263867,121.492076,35,10,饮品,food,77276951,美食,16,31
77277325,南星汇海南鸡饭,31.233789,121.45315,40,10,快餐简餐,food,77277325,美食,42,126
77277460,HEY JUICE 茶桔便,31.256402,121.483062,40,10,饮品,food,77277460,美食,16,69
77277837,珍赏甜品,31.187609,121.40282,35,10,面包甜点,food,77277837,美食,20,16
77278202,陈轩堂,31.314680748531778,121.60785008192035,30,10,粤菜馆,food,77278202,美食,-,4
77278768,庄老幺火锅,31.214422,121.40476,40,10,火锅,food,77278768,美食,87,375
77278916,Sizzling滋滋牛排屋,31.280306,121.348053,50,10,牛排,food,77278916,美食,64,102
77279688,正宗浏阳河蒸菜,31.176496,121.753976,0,10,快餐简餐,food,77279688,美食,-,0
77279746,茶湯會,31.228898,121.518658,40,10,饮品,food,77279746,美食,15,80
77282732,WOOF皮塔,31.243465,121.471011,45,10,小吃,food,77282732,美食,39,387
77283600,SBS Brand Square,31.281199563875706,121.44327024764793,35,10,咖啡厅,food,74585888,美食,-,2
77285806,糕忆现烤蛋糕,31.108942,121.386776,35,10,面包甜点,food,77285806,美食,17,25
77286248,HEYJUICE茶桔便,31.23003,121.52722,35,10,饮品,food,77286248,美食,16,71
77287501,兰纳咖啡,31.23122908793054,121.4790166053519,35,10,咖啡厅,food,77287501,美食,-,6
77289209,starbucks星巴克,31.227227,121.52481,35,10,星巴克,food,77289209,美食,-,14
77289539,HEY JUICE茶桔便,31.206837,121.468711,40,10,饮品,food,77289539,美食,18,162
77289986,Sober Company,31.219230164129335,121.46985991950855,40,10,西餐,food,77289986,美食,280,243
77294605,取度 湘蒸自选餐厅,30.931137,121.464821,30,10,快餐简餐,food,77294605,美食,-,1
77295842,黎旭无限量自助烤肉火锅,31.291201,121.319241,40,10,自助餐,food,77295842,美食,45,6
77296562,Nicolson’s Grill,31.225209,121.550954,30,10,西式简餐,food,77296562,美食,-,1
77298131,儒林老母鸡汤咸泡饭,31.241894,121.439927,35,10,小吃,food,77298131,美食,-,13
77301520,齐鲁过大年,31.25034,121.597189,50,10,鲁菜,food,77301520,美食,101,86
77302619,尚品海鲜时尚蒸汽火锅,31.239345,121.560516,35,10,海鲜,food,77302619,美食,124,31
77304714,岳阳楼湘菜馆,31.173569228346448,121.27322021726881,35,10,湘菜,food,77304714,美食,-,3
77323241,HEY JUICE茶桔便,31.331628,121.440473,40,10,饮品,food,77323241,美食,18,111
77332474,老香港,31.282129,121.459279,30,10,面包甜点,food,77332474,美食,-,1
77333948,老北桥过桥米线,31.250285,121.507458,35,10,小吃快餐,food,77333948,美食,34,32
77334829,恋晨花园酒店咖啡厅,31.108606,121.653379,35,10,咖啡厅,food,77334829,美食,30,16
77335260,华莱士,31.113571,121.761792,30,10,快餐简餐,food,77335260,美食,-,0
77335443,徽味江南,31.027200216038676,121.59603978982645,35,10,徽菜,food,77335443,美食,-,2
77335690,星巴克,31.320018,121.445763,40,10,星巴克,food,1889797,美食,36,30
77335731,麦当劳,31.13122,121.0775,35,10,快餐简餐,food,77335716,美食,25,4
77335746,麦当劳,31.193960606106675,121.29821965455739,35,10,快餐简餐,food,77335716,美食,43,8
77335760,星巴克,31.274933,121.541014,40,10,星巴克,food,1889797,美食,-,21
77335762,星巴克,31.01674,121.231903,35,10,星巴克,food,1889797,美食,-,12
77336153,开心猫,31.276888,121.485295,0,10,小吃快餐,food,77336153,美食,-,0
77336275,彭浦第一炸,31.30886,121.459917,35,10,小吃快餐,food,77336275,美食,-,7
77338551,浦佳鲜花饼,31.23404230659648,121.4837588651233,35,10,面包甜点,food,77338551,美食,-,6
77339787,米蕾小点 Rice Ray,31.192359,121.69033,40,10,快餐简餐,food,77339787,美食,30,66
77341661,闵家拌饭,31.150073,121.116776,30,10,小吃,food,77341661,美食,-,3
77342373,茂御臻品之选·荟聚西餐厅,31.095139,121.205399,40,10,西餐,food,77342373,美食,217,29
77342898,小龙坎老火锅,31.13112,121.401159,30,10,火锅,food,67856211,美食,152,425
77342954,阿香米线,31.245889480481726,121.38299981738037,30,10,小吃快餐,food,77342954,美食,34,40
77346184,早安巴黎,31.20018,121.695832,35,10,面包甜点,food,77346184,美食,60,25
77346785,蛇肉打边炉,31.253129,121.486404,0,10,火锅,food,77346785,美食,-,0
77348612,尊客来,31.191281,121.313089,35,10,其他,food,77348612,美食,26,4
77349189,偶觅汤可以喝的麻辣烫,31.234902641915042,121.44202258122714,35,10,麻辣烫,food,77349189,美食,-,9
77349947,Lanna Coffee,31.23046,121.480879,40,10,咖啡厅,food,77349947,美食,22,37
77349991,50岚,31.1149893487465,121.56831022617398,40,10,饮品,food,77349991,美食,14,69
77351233,阿兵牛肉,31.11663483513739,121.50153263168555,35,10,熟食,food,77351233,美食,-,1
77351417,阿豪象山海鲜本帮家常菜,31.17157,121.48847,30,10,海鲜,food,77351417,美食,73,152
77353495,WOLF TOWN 沃弗.唐,31.13897,121.326242,35,10,咖啡厅,food,77353495,美食,-,9
77354084,garden cat resturant,31.291780497383343,121.48395986361017,30,10,咖啡厅,food,77354084,美食,-,0
77355750,illy,31.301884,121.513199,35,10,咖啡厅,food,77355750,美食,-,1
77356889,Tai wan,31.259541,121.48097,35,10,饮品,food,77356889,美食,-,2
77357143,咕嘟部落,31.211524,121.487126,30,10,饮品,food,77357143,美食,-,0
77357282,Denmark Icecream,31.27102,121.47824,35,10,面包甜点,food,77357282,美食,-,2
77357391,青乐青乐,31.23742,121.42373,30,10,小吃,food,77357391,美食,-,0
77357454,品质生活,31.23742,121.42373,30,10,面包甜点,food,77357454,美食,-,0
77357541,食滋尚美食广场,31.25293,121.48471,35,10,小吃,food,77357541,美食,-,3
77357598,happy lemon,31.211524,121.487126,35,10,饮品,food,77357598,美食,-,3
77357684,梦幻乐园,31.211524,121.487126,30,10,小吃,food,77357684,美食,-,0
77359495,面职人,31.19002045565146,121.31295953048647,30,10,日本料理,food,77359495,美食,-,6
77360622,倪家烧烤,31.21192089405619,121.36814999392134,35,10,烧烤,food,77360622,美食,-,4
77362529,祥德路140号山东煎饼,31.271540472134582,121.48641451259545,30,10,小吃快餐,food,77362529,美食,-,1
77362712,大将咖啡,31.295604,121.459193,35,10,咖啡厅,food,77362712,美食,-,3
77363996,福建七里香馄饨王,31.248268958865015,121.40166010149144,35,10,馄饨,food,77363996,美食,-,3
77367029,炒面炒菜滩头,31.24834848803678,121.5615355251044,35,10,小吃,food,77367029,美食,-,1
77368376,杨氏小肉串,31.26709939650272,121.5343623868743,35,10,烧烤,food,77368376,美食,-,2
77369517,桂源铺港式奶茶,31.174538,121.519485,35,10,饮品,food,77369517,美食,14,24
77370519,杨记红烧牛肉面,31.28564031331286,121.4797498416109,35,10,小吃快餐,food,77370519,美食,-,2
77370520,摩尔咖啡,31.174650798215154,121.4172297246365,30,10,咖啡厅,food,77370520,美食,-,0
77371257,jamaicablue,31.209369333975552,121.44573980388749,30,10,咖啡厅,food,77371257,美食,-,4
77391924,亭林野鸭自营店,30.886031,121.313793,35,10,小吃快餐,food,77391924,美食,-,1
77392811,bon,31.131119772694884,121.39972910284996,35,10,法国菜,food,77392811,美食,-,0
77396875,baby rosa,31.325019267057627,121.44847422838211,35,10,意大利菜,food,77396875,美食,-,0
77402020,碗碗香麻辣烫,30.932329,121.458056,0,10,麻辣烫,food,77402020,美食,-,0
77408997,善达公关公司,31.26642694103123,121.46599844098091,0,10,西式简餐,food,77408997,美食,-,0
77419645,板桥西路美食,30.734095352096457,121.34924992918968,30,10,快餐简餐,food,77419645,美食,-,0
77422736,博遥投资管理有限公司,31.348019,121.259964,0,10,其他,food,77422736,美食,-,0
77432284,江南饼店,31.044139,121.411226,0,10,其他,food,77432284,美食,-,0
77439644,云晓光头烧烤,31.1967895599166,121.70752002798856,30,10,烧烤,food,77439644,美食,-,1
77440512,日式快餐,31.042241191503457,121.21160846011016,35,10,日式烧烤/铁板烧,food,77440512,美食,-,0
77440548,阿香米线,31.291262,121.304306,30,10,小吃快餐,food,77440548,美食,37,3
77440969,缙云烧饼,31.327289,121.450729,30,10,小吃快餐,food,77440969,美食,-,3
77441071,cakyo烘培店,31.330020451481687,121.43100954873752,40,10,面包甜点,food,77441071,美食,-,20
77441863,皖北全羊馆,31.346264,121.243972,30,10,小吃快餐,food,77441863,美食,-,2
77442399,大牌农家乐,31.342358,121.475678,0,10,农家菜,food,77442399,美食,-,0
77443160,私人蛋糕店,31.215070689760914,121.47640987748872,35,10,面包甜点,food,77443160,美食,-,0
77443576,辣么疯狂麻辣烫,31.09429282063092,121.39557443042624,30,10,麻辣烫,food,77443576,美食,-,1
77443718,圣淘沙泰国鱼翅,30.911608862813377,121.45661045528645,35,10,燕翅鲍,food,77443718,美食,-,1
77444589,宽巷子,31.13721,121.320117,40,10,川菜/家常菜,food,38231377,美食,32,38
77444973,extra time 街角咖啡小馆子,31.234902641915042,121.44202258122714,45,10,咖啡厅,food,77444973,美食,58,53
77445218,卤人甲,31.058154,121.243194,40,10,快餐简餐,food,77445218,美食,24,128
77446796,April coffee,31.22814,121.524003,40,10,咖啡厅,food,77446796,美食,27,38
77448094,HEY JUICE茶桔便,31.22931090054114,121.47858974057701,40,10,饮品,food,77448094,美食,19,36
77450071,南区老大房,31.207706789645385,121.46971919938088,35,10,面包甜点,food,5347427,美食,15,11
77451035,蔡先生汤包馆,31.249298,121.579932,35,10,包子,food,77451035,美食,15,45
77451179,baker&spice,31.24195,121.44047,40,10,面包甜点,food,77451179,美食,64,115
77451521,潮人粉,31.223703,121.481601,40,10,米粉,food,77451521,美食,26,32
77451677,邻家市集,31.215642,121.543066,50,10,西餐,food,77451677,美食,114,59
77451864,道乐亭,31.236153,121.476296,40,10,小吃,food,77451864,美食,22,129
77451876,丸来丸趣,31.00663910079558,121.40431010522809,35,10,快餐简餐,food,77451876,美食,-,4
77453012,潮界,31.184405,121.457648,35,10,火锅,food,77453012,美食,-,10
77453956,PHO REAL,31.197019,121.4034,35,10,越南菜,food,3291502,美食,82,37
77454258,猫卡翻糖蛋糕,31.220698,121.454508,35,10,面包甜点,food,76088314,美食,-,3
77455621,大胜胡同,31.210928,121.461166,50,10,西式简餐,food,77455621,美食,74,270
77457970,乐忻皇朝,31.236973,121.502003,45,10,本帮江浙菜,food,8909664,美食,98,1389
77459767,小菜园新徽菜,31.240662,121.324301,40,10,徽菜,food,77459767,美食,65,191
77459797,嘿!有家小冒菜,30.926615,121.465486,35,10,小吃快餐,food,77459797,美食,28,7
77460371,渝香台,31.236857,121.418378,30,10,小火锅,food,77460371,美食,35,35
77461153,镖师红糖馒头,31.161959,121.381909,30,10,包子,food,77461153,美食,-,5
77463174,御质贡茶,31.288651,121.322175,0,10,饮品,food,77463174,美食,-,8
77463813,叫了个鸡,31.082832,121.506427,35,10,快餐简餐,food,77463813,美食,36,36
77464145,悠味,31.386870630176617,121.24463955072889,35,10,零食,food,77464145,美食,-,1
77465516,1点点,31.168429,121.28353,30,10,饮品,food,77465516,美食,16,42
77467387,御合贡茶,31.23393,121.421519,30,10,饮品,food,77467387,美食,13,6
77467950,汉堡王,31.183503,121.458331,35,10,快餐简餐,food,77467950,美食,38,62
