shopId,shopName,shopGlng,shopGlat,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,comNum
15616204,锦绣坊停车库,121.54281,31.21536,30,65,停车场,car,15616204,爱车,11
15616215,久友商务楼停车场,121.30347,31.29577,35,65,停车场,car,15616215,爱车,1
15616231,老街停车场,121.308317,31.290167,30,65,停车场,car,15616231,爱车,3
15616238,丽园停车场,121.48599121094,31.208538140191,30,65,停车场,car,15616238,爱车,0
15616240,良友高层停车场,121.46254,31.24073,35,65,停车场,car,15616240,爱车,1
15616245,龙南六村东区停车场,121.45211073134,31.156370985243,30,65,停车场,car,15616245,爱车,1
15616248,鲁班路供电营业厅停车场,121.47628200955,31.203634982639,30,65,停车场,car,15616248,爱车,1
15616250,陆家嘴软件园12号楼停车场,121.5326,31.21871,35,65,停车场,car,15616250,爱车,3
15616260,绿地世纪城一期绿地世纪花园停车场,121.41885850694,31.233197157118,30,65,停车场,car,15616260,爱车,0
15616261,绿地同创大厦停车场,121.42198,31.23231,30,65,停车场,car,15616261,爱车,3
15616274,名仕苑停车场,121.47477,30.91122,0,65,停车场,car,15616274,爱车,0
15616275,名亚展览馆停车场,121.43984,31.182209,0,65,停车场,car,15616275,爱车,0
15616285,诺宝中心大酒店停车场,121.37272,31.158,30,65,停车场,car,15616285,爱车,3
15616296,庆阳停车场,121.491011,31.261413,30,65,停车场,car,15616296,爱车,2
15616301,人民检察院停车场,121.46724256727,31.209286838108,35,65,停车场,car,15616301,爱车,1
15616308,软件园祖冲之园a座停车场,121.60459,31.20324,35,65,停车场,car,15616308,爱车,1
15616313,瑞虹新城·铭庭停车场,121.497396,31.262758,30,65,停车场,car,15616313,爱车,1
15616316,睿园停车场,121.44942192925,31.201386447483,35,65,停车场,car,15616316,爱车,1
15616317,润峰苑停车场,121.18757,31.02311,30,65,停车场,car,15616317,爱车,0
15616322,山海大厦停车场,121.42142,31.28618,30,65,停车场,car,15616322,爱车,0
15616323,森林公馆东区停车场,121.3177609592,31.309660101997,30,65,停车场,car,15616323,爱车,1
15616324,上海国际贸易中心停车场,121.405116,31.202441,30,65,停车场,car,15616324,爱车,1
15616335,上海市中西医结合医院停车场,121.51118,31.25744,30,65,停车场,car,15616335,爱车,5
15616348,申亚臻悦商苑,121.42566,31.21158,0,65,停车场,car,15616348,爱车,0
15616349,伸大厦停车场,121.40940728082,31.229525282118,35,65,停车场,car,15616349,爱车,4
15616369,太平人寿大厦停车场,121.55068,31.22396,30,65,停车场,car,15616369,爱车,2
15616370,泰宇电子停车场,121.39095621745,31.078275824653,0,65,停车场,car,15616370,爱车,0
15616386,卫站停车场,121.362368,30.727057,30,65,停车场,car,15616386,爱车,0
15616392,文华苑停车场,121.4741,30.91212,0,65,停车场,car,15616392,爱车,0
15616399,香密湖大酒店停车场,121.40495,31.18547,30,65,停车场,car,15616399,爱车,0
15616406,新城·尚上城停车场,121.18158881293,31.284560546875,30,65,停车场,car,15616406,爱车,0
15616407,新府中路停车场,121.23048,31.239105,35,65,停车场,car,15616407,爱车,1
15616414,新金桥大厦停车场,121.59112,31.24596,30,65,停车场,car,15616414,爱车,1
15616460,源竹小区停车场,121.5328225,31.2284413,35,65,停车场,car,15616460,爱车,1
15616461,欢乐谷月湖东停车场,121.20609,31.10308,35,65,停车场,car,15616461,爱车,4
15616463,韵都城停车场,121.54356,31.28819,30,65,停车场,car,15616463,爱车,2
15616465,正阳世纪星城莱茵之恋停车场,121.47408257378,30.909282226562,0,65,停车场,car,15616465,爱车,0
15616467,正阳世纪星城英伦风情停车场,121.477257,30.91332,0,65,停车场,car,15616467,爱车,0
15616469,职工技术协会停车场,121.42226264106,31.231440972222,30,65,停车场,car,15616469,爱车,0
15616480,中心广场停车场,121.53539,31.2709,30,65,停车场,car,15616480,爱车,0
15616490,住大商务楼停车场,121.43881,31.15052,30,65,停车场,car,15616490,爱车,1
15616520,金鹏车行,121.401629,31.063594,30,65,维修保养,car,15616520,爱车,0
15616533,小马车行,121.500662,31.272301,35,65,维修保养,car,15616533,爱车,0
15616534,小史摩托车电瓶车修配店,121.187725,31.09788,35,65,维修保养,car,15616534,爱车,1
15616538,小张车行,121.425554,31.284057,30,65,维修保养,car,15616538,爱车,0
15616546,兄弟车行,121.508889,31.262982,35,65,维修保养,car,15616546,爱车,0
15859565,沪松公路加油站,121.277539,31.109118,35,65,加油站,car,15859565,爱车,1
15862285,锦奥车改,121.385368,31.068043,40,65,维修保养,car,15862285,爱车,30
15867818,吉乐轮胎,121.49737,31.212979,30,65,维修保养,car,15867818,爱车,12
15871244,神州租车,121.496038,31.205575,30,65,汽车租赁,car,2384371,爱车,8
15871269,dsworld,121.4628,31.23118,35,65,爱车,car,15871269,爱车,12
15880641,会丰汽车贸易有限公司,121.46764,31.31033,35,65,爱车,car,15880641,爱车,1
15926891,联合汽车电子有限公司,121.62751,31.27013,35,65,维修保养,car,15926891,爱车,2
15929407,欧亚壁布时尚广场路面停车场,121.42914,31.18717,35,65,停车场,car,15929407,爱车,13
15955365,保时捷中心,121.345179,31.142793,35,65,其他品牌,car,15955365,爱车,26
15968985,伟豪汽车租赁服务,121.4139,31.20032,35,65,汽车租赁,car,15968985,爱车,4
15971270,冠松之星,121.427465,31.288979,30,65,其他品牌,car,15971270,爱车,88
15989908,千达众亿综合店,121.2122789171,31.013498263889,30,65,爱车,car,15989908,爱车,0
16003693,上海蓓华汽车高级会所,121.427144,31.286512,30,65,维修保养,car,6083714,爱车,6
16030252,加油站,121.54730740017,31.278931477865,30,65,加油站,car,16030252,爱车,16
16067395,上汽乘用车公司员工2号停车场,121.189614,31.277214,30,65,停车场,car,16067395,爱车,0
16107267,百盛天山店停车场,121.403566,31.210051,30,65,停车场,car,16107267,爱车,3
16114508,保时捷,121.53038,31.21819,35,65,其他品牌,car,16114508,爱车,27
16115969,北郊广场停车场,121.38224,31.35197,35,65,停车场,car,16115969,爱车,1
16126130,卜蜂莲花新港路店停车场,121.4979,31.26946,35,65,停车场,car,16126130,爱车,14
16147078,创智坊2区北区停车场,121.5091691,31.3045261,30,65,停车场,car,16147078,爱车,1
16147343,春光大厦停车场,121.46736843533,31.262689887153,30,65,停车场,car,16147343,爱车,2
16154551,大名酒店停车场,121.50992,31.25199,30,65,停车场,car,16154551,爱车,0
16166134,第八人民医院停车场,121.43191,31.1681,35,65,停车场,car,16166134,爱车,11
16173532,东方体育中心B1停车场,121.47459,31.15746,35,65,停车场,car,16173532,爱车,5
16174246,东风悦达·起亚,121.6888786,31.19983534,30,65,爱车,car,16174246,爱车,0
16175598,东林停车场,121.482212,31.396778,35,65,停车场,car,16175598,爱车,1
16179163,都保停车场,121.42306504991,31.057961154514,0,65,停车场,car,16179163,爱车,0
16198601,福泰国际商务酒店停车场,121.40707,31.19983,30,65,停车场,car,16198601,爱车,0
16219382,广夏公寓停车场,121.41791,31.18031,30,65,停车场,car,16219382,爱车,1
16223505,国际商贸大厦停车场,121.60963,31.31745,35,65,停车场,car,16223505,爱车,1
16229986,海琪园停车场,121.50355712891,31.219922688802,30,65,停车场,car,16229986,爱车,0
16265216,沪南体育活动中心停车场,121.48286,31.21282,35,65,停车场,car,16265216,爱车,2
16267099,华辰皇膳大酒店停车场,121.68336,31.2345,0,65,停车场,car,16267099,爱车,0
16297589,家乐福徐汇店停车场,121.45058865017,31.193737792969,30,65,停车场,car,16297589,爱车,4
16308062,交通路停车场,121.44173,31.25602,30,65,停车场,car,16308062,爱车,1
16321517,金浦大厦停车场,121.60296,31.23613,30,65,停车场,car,16321517,爱车,1
16332286,泾苑小区停车场,121.55662,31.2375,30,65,停车场,car,16332286,爱车,0
16341246,巨野公寓停车场,121.54426,31.23941,30,65,停车场,car,16341246,爱车,0
16383953,练塘小蒸停车场,121.07639567057,30.985227593316,30,65,停车场,car,16383953,爱车,0
16420724,苗圃停车场,121.40868,31.05081,30,65,停车场,car,16420724,爱车,0
16430683,莫泰168赤峰路店停车场,121.48212,31.28248,35,65,停车场,car,16430683,爱车,1
