shopId,shopName,shopGlng,shopGlat,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,comNum
12597276,渔家客栈餐厅,121.37551,30.7333,35,10,本帮江浙菜,food,12597276,美食,34
12597721,樱束の屋女仆咖啡厅,121.492156,31.301224,35,10,咖啡厅,food,12597721,美食,88
12597739,CocoParty咖啡餐吧,121.411612,31.231448,40,10,西餐,food,12597739,美食,2604
12597743,辻利TSUJIRI,121.41274,31.23263,40,10,冰淇淋,food,12597743,美食,5581
12598454,传辣,121.46012580206033,31.19457614730486,40,10,小吃,food,12598454,美食,1187
12598910,澳帝焙咖啡屋,121.260434,31.117573,35,10,咖啡厅,food,12598910,美食,79
12600960,恋暖初茶,121.50241,31.23626,40,10,饮品,food,8864233,美食,791
12600988,居家桥辣肉面,121.560802999842,31.2584774999889,35,10,小吃快餐,food,12600988,美食,15
12764583,清真小吃,121.572388,31.156116,35,10,新疆菜,food,12764583,美食,2
13535759,川香园麻辣香锅,121.68995,31.19549,35,10,香锅,food,13535759,美食,143
13603194,沙县小吃,121.3645,31.218456,35,10,小吃快餐,food,13603194,美食,12
13603321,仟真快餐,121.51726,31.274458,20,10,快餐简餐,food,13603321,美食,156
13657829,火辰炭火烤肉,121.401576,31.105085,35,10,韩国料理,food,13657829,美食,108
13657863,老吉士酒家,121.458452,31.216236,40,10,本帮菜,food,500702,美食,2563
13658013,PizzaMarzano玛尚诺,121.52486,31.22733,40,10,比萨,food,1918489,美食,3288
13659994,缘香阁台湾饭团,121.41868,31.21805,35,10,小吃,food,6840924,美食,44
13660543,CoCo都可茶饮,121.476168,30.914835,35,10,饮品,food,2444533,美食,8
13660663,美罗思比萨,121.529946,31.222875,35,10,比萨,food,500436,美食,119
13661257,食之秘,121.3243,31.24055,40,10,饮品,food,2050756,美食,732
13663272,PizzaMarzano玛尚诺,121.281985,31.203791,50,10,比萨,food,1918489,美食,527
13663463,一品红川菜,121.539929,31.324906,35,10,川菜/家常菜,food,13663463,美食,22
13664196,东北人家,121.523767,31.150555,35,10,东北菜,food,13664196,美食,51
13664426,美食家,121.386383056641,31.1092662811279,35,10,淮扬菜,food,13664426,美食,2
13665197,小杨生煎,121.47824,31.27102,40,10,生煎,food,500636,美食,2423
13665394,いば昇《昇鰻魚家》,121.418595,31.219266,40,10,日本料理,food,2696437,美食,1792
13665500,特供藕饼,121.42699,31.25559,35,10,小吃,food,13665500,美食,12
13665903,千代保怀石料理,121.454805,31.216141,50,10,日本料理,food,13665903,美食,387
13666290,川乐小镇,121.48395,31.25225,35,10,香锅,food,69037001,美食,1914
13666414,山东水饺,121.502076,31.260655,35,10,饺子,food,13666414,美食,11
13667040,一風堂拉面,121.45031,31.22426,40,10,寿司/简餐,food,6311018,美食,2184
13667062,COSTA COFFEE,121.515529,31.301513,35,10,咖啡厅,food,2032123,美食,336
13667254,大宁路鸡蛋饼,121.453832,31.276079,35,10,快餐简餐,food,13667254,美食,27
13667752,老颖川正宗麻辣烫,121.436814,31.090209,35,10,麻辣烫,food,13667752,美食,17
13668469,汉堡王,121.28259,31.20395,35,10,快餐简餐,food,506444,美食,648
13668811,一品龙虾,121.211031,31.042107,35,10,川菜/家常菜,food,13668811,美食,8
13668838,快乐柠檬,121.20368,31.04947,35,10,饮品,food,1917097,美食,44
13669983,周黑鸭,121.476925,31.270673,45,10,熟食,food,5302837,美食,1979
13679976,明记沈家门小海鲜卫清西路店,121.3450899,30.72949597,35,10,海鲜,food,13679976,美食,137
13681692,麦香食品,121.408979,31.042506,35,10,面包甜点,food,5416096,美食,12
13694017,烈火奶酪蛋糕,121.454383,31.395512,35,10,西式甜点,food,5631497,美食,0
13703476,台湾卤肉饭,121.48514,31.28231,35,10,快餐简餐,food,13703476,美食,53
13703661,金太阳酒楼,121.135838,31.14474,35,10,本帮江浙菜,food,13703661,美食,154
13703725,Pain Chaud,121.458581,31.210951,40,10,面包甜点,food,57997026,美食,1287
13704271,瓦罐汤,121.44079,31.24667,35,10,快餐简餐,food,13704271,美食,10
13704375,西北王美食,121.47705,31.406266,35,10,快餐简餐,food,13704375,美食,10
13704502,丸龟制面,121.49499,31.17369,40,10,寿司/简餐,food,5567930,美食,1601
13705605,麦好面,121.521616,31.240264,35,10,快餐简餐,food,13705605,美食,99
13706147,洞二巴巴蜀火锅,121.303564,31.148038,45,10,重庆火锅,food,13706147,美食,1897
13707452,湘满天下,121.411893,31.245243,35,10,湘菜,food,13707452,美食,38
13708156,正斗粥面专家,121.458248,31.215471,35,10,粤菜馆,food,4092751,美食,1958
13708570,阳澄湖大闸蟹,121.504187,31.26376,35,10,蟹宴,food,13708570,美食,1
13708643,古宫炭,121.437328,31.23654,45,10,韩国料理,food,13708643,NULL,2761
13708987,面店,121.50295,31.20911,35,10,快餐简餐,food,13708987,美食,7
